"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
2,1,0,11,0,2,14,39,49,10,1,1,2,6,7,7,14,51,23,27,7,46,3,4,1,1,14,3,7,0,11,0,11,6,1,0,34,1,26,1,49,3,4,0,2,12,9,9,5,51,4,7,45,5,17,3,73,39,12,243,3,9,2,2,1,0,3,2,5,3,6,10,8,7,7,9,2,3,70,6,3,3,4,0,7,3,4,0,1,40,1,9,1,3,1,2,13,1,3,0,4,33,7,3,3,2,3,112,3,0,0,1,67,2,12,6,13,7,2,21,3,0,4,6,1,1,0,72,1,49,143,3,0,0,10,4,3,5,4,0,26,33,5,5,1,0,0,92,14,15,0,1,1,0,6,3,2,20,2,3,12,2,13,0,9,3,1,9,8,1,1,12,16,4,10,54,8,8,34,5,16,9,31,4,15,0,123,3,11,5,2,4,11,15,29,15,0,114,49,3
4,1,1,2,16,46,4,26,3,2,0,2,1,1,14,25,5,10,17,2,5,11,0,2,2,3,10,21,2,0,2,0,8,2,1,11,13,3,39,7,9,12,0,4,3,118,10,6,0,12,3,15,4,16,40,13,23,11,2,69,12,2,5,3,9,4,20,2,2,8,16,9,13,0,2,0,0,2,4,21,33,6,11,6,19,9,57,4,3,9,0,6,0,5,13,0,1,4,4,13,56,40,1,3,15,61,41,254,1,0,1,1,13,29,5,2,41,1,1,136,2,6,17,2,2,2,2,24,3,18,50,24,6,14,2,57,29,7,0,5,6,12,39,3,1,3,1,6,8,5,5,2,6,6,95,10,3,0,11,0,3,2,0,3,5,2,2,15,17,18,5,1,86,9,3,11,33,3,11,5,8,2,7,5,2,8,25,14,5,30,7,21,5,5,102,8,2,43,54,8
9,2,1,6,6,24,4,44,14,10,0,8,1,7,22,63,2,20,55,35,8,18,1,18,5,2,14,17,2,8,5,0,24,1,1,3,16,8,40,11,42,20,3,0,7,25,30,3,3,48,8,49,21,29,17,5,32,38,20,171,4,11,14,1,1,3,14,8,5,21,27,9,22,5,1,10,6,3,15,37,11,7,18,14,34,13,11,3,4,27,2,23,2,1,2,1,20,16,4,6,28,78,9,16,9,29,15,359,2,3,5,7,41,9,16,8,44,2,6,253,4,3,2,11,9,8,4,88,7,37,53,12,7,10,9,17,7,31,2,4,9,17,17,7,3,3,0,58,13,4,5,9,14,6,34,4,4,13,11,0,20,4,11,1,14,3,3,30,60,12,15,7,51,6,8,13,56,5,14,11,13,7,7,2,7,12,34,9,4,84,31,5,3,6,97,7,4,58,102,4
4,7,1,11,5,11,10,45,30,33,6,15,1,7,16,11,4,69,135,42,9,39,4,21,16,1,37,9,3,24,4,4,27,17,2,2,22,4,59,10,117,9,9,3,8,39,3,12,6,87,8,12,41,13,36,4,42,54,12,246,8,16,8,2,3,1,18,8,7,12,28,23,5,3,6,13,3,24,30,30,7,8,5,2,20,6,33,4,6,38,12,22,0,0,10,2,35,1,11,6,27,118,7,21,2,13,17,401,15,0,4,6,35,11,25,9,27,10,4,103,11,3,4,13,4,0,3,179,7,66,262,9,9,11,15,17,4,19,3,0,44,45,20,2,3,0,3,65,34,20,4,18,17,5,22,1,6,75,1,5,34,4,8,1,14,1,0,42,20,5,8,15,45,5,9,61,17,14,46,10,10,8,14,7,15,4,191,9,13,37,7,6,19,15,59,18,2,198,136,8
9,3,3,36,5,2,9,68,61,23,5,19,2,6,3,55,3,105,74,58,4,14,6,26,15,4,96,30,3,17,6,2,23,2,2,2,12,15,102,14,72,36,18,3,10,19,30,3,3,204,15,23,10,23,93,3,37,67,18,175,5,24,24,0,1,9,2,1,16,14,37,4,16,1,11,31,10,6,4,99,3,12,15,1,68,13,19,0,6,55,8,19,4,10,0,1,27,17,7,3,10,142,20,11,2,6,7,503,13,0,4,4,9,9,23,9,11,3,10,335,7,1,4,23,17,3,9,247,34,163,55,9,3,19,30,13,2,23,7,1,10,16,3,9,3,0,4,110,30,2,3,8,19,4,5,2,8,56,17,1,35,4,20,11,13,2,5,30,44,6,34,8,16,10,12,20,64,22,15,5,29,4,3,1,6,3,296,16,5,45,21,1,4,7,169,11,4,38,165,1
8,6,2,9,3,8,11,53,21,8,5,20,2,8,6,49,11,21,111,19,5,19,1,5,1,3,16,14,5,13,4,0,16,5,4,1,5,13,30,10,63,27,2,0,4,31,20,6,4,39,8,26,22,10,26,0,26,34,5,151,1,6,18,3,3,9,4,6,6,14,25,18,11,3,1,7,9,5,25,49,4,20,16,0,34,13,12,1,9,32,8,50,7,12,1,3,13,4,5,1,7,82,19,10,3,7,8,491,4,0,4,7,23,9,5,6,13,1,2,253,4,0,2,13,7,5,5,147,8,61,91,11,11,17,6,5,2,27,2,3,13,28,6,8,2,0,0,18,8,8,1,16,17,4,13,2,14,14,3,2,3,4,5,7,23,0,6,49,53,12,37,8,16,27,4,24,42,12,15,27,23,15,16,7,6,4,99,15,6,40,25,9,5,7,136,15,9,59,223,2
4,9,0,9,4,14,9,72,25,20,2,6,5,4,13,148,6,73,57,45,4,8,2,13,11,5,19,35,2,13,0,0,17,0,2,3,22,45,69,9,53,16,5,0,7,33,21,3,0,94,6,86,7,67,108,6,18,62,15,60,13,4,21,0,3,6,4,7,8,31,32,6,21,0,4,9,30,9,4,163,18,16,27,0,62,5,12,3,4,28,5,29,1,7,1,0,23,18,8,11,24,141,10,15,6,12,7,684,9,1,9,8,9,8,11,2,45,0,5,478,4,4,8,9,19,11,8,121,13,43,35,31,3,53,15,10,5,16,2,2,7,9,10,37,0,0,0,38,15,4,9,8,16,12,25,1,11,10,7,1,19,6,7,15,23,0,3,35,42,11,42,3,34,21,12,7,108,13,7,15,33,4,4,4,4,3,163,22,3,104,18,14,4,2,272,1,4,36,138,5
12,3,2,2,10,41,2,81,0,1,0,3,1,6,10,49,4,3,55,11,7,28,0,5,0,1,4,11,2,0,4,1,19,5,3,7,23,17,11,12,3,19,0,1,6,46,15,5,1,5,14,15,23,16,32,10,35,2,2,188,25,2,15,4,6,2,24,3,0,9,31,7,51,4,1,0,2,7,14,31,29,13,7,8,38,20,80,1,7,7,6,27,2,2,10,3,1,4,2,43,60,130,18,8,18,51,109,372,0,1,2,9,36,21,3,2,68,4,1,49,0,19,13,14,1,6,8,93,3,8,127,32,13,14,1,48,18,31,0,2,28,25,49,7,1,8,0,4,3,11,5,7,9,2,64,8,3,3,4,5,3,3,1,7,20,1,2,57,17,18,6,5,103,9,1,38,30,2,19,18,33,3,7,4,9,6,40,19,4,11,15,19,6,13,94,6,3,91,177,22
1,0,1,8,0,4,3,15,9,2,2,1,1,3,8,9,8,20,13,17,9,20,0,6,3,0,5,1,1,5,5,1,5,8,2,3,26,1,25,0,10,2,1,2,3,26,2,4,3,23,0,6,26,3,5,6,32,9,0,219,3,5,5,2,2,2,2,0,5,1,1,8,9,2,0,4,1,6,17,10,12,2,2,2,6,1,12,0,3,20,1,8,1,0,1,4,10,2,1,4,19,14,1,2,3,13,13,80,1,0,1,1,35,4,5,2,16,3,1,37,2,1,3,1,0,2,1,23,1,33,61,2,4,2,1,17,6,10,0,0,7,27,12,4,0,0,0,21,9,3,2,0,2,0,20,0,0,9,0,0,6,1,6,0,1,0,0,4,3,4,3,3,15,5,0,32,6,4,10,3,1,0,13,10,5,1,36,2,5,6,1,4,5,18,27,13,0,125,25,1
3,3,0,18,3,15,7,33,39,38,10,8,6,10,7,12,16,64,33,87,22,63,6,21,12,3,28,3,4,14,4,5,7,12,6,0,12,3,71,9,132,13,7,0,7,19,2,6,4,78,3,10,23,5,15,5,29,54,21,291,6,10,5,2,1,3,9,5,15,5,28,15,16,8,4,14,5,7,37,16,5,3,3,3,0,6,14,0,4,57,3,10,1,0,3,2,19,3,12,2,16,29,11,8,0,7,7,236,6,0,2,2,52,25,28,13,8,5,12,64,5,4,4,5,3,2,3,87,3,104,96,5,11,6,22,12,5,10,9,1,13,23,9,2,1,1,2,58,67,10,0,3,13,4,8,1,5,70,5,5,20,1,13,2,6,1,1,30,5,9,3,6,18,2,10,40,6,53,31,3,4,1,16,8,17,4,164,8,6,22,1,11,2,11,37,20,0,103,49,5
8,3,1,5,4,7,3,45,3,1,2,2,0,5,6,13,12,13,35,14,12,22,0,2,2,1,8,10,0,3,7,0,14,12,3,3,19,5,16,14,14,11,2,2,4,15,4,2,3,31,2,30,23,22,34,2,18,25,5,192,12,1,12,0,1,4,6,3,4,5,29,10,14,7,0,2,5,6,10,35,15,11,7,0,10,9,19,2,1,6,6,11,1,3,3,3,4,3,4,5,26,63,6,2,3,12,9,346,0,1,2,6,28,11,7,3,24,1,1,126,4,2,4,9,3,3,1,85,3,15,108,14,9,9,6,18,12,11,0,0,7,31,10,2,0,0,0,20,5,15,1,10,3,8,8,5,2,5,4,2,1,5,2,3,9,0,0,31,21,6,3,11,15,3,6,38,31,6,15,11,7,1,17,3,11,5,16,18,3,33,9,9,7,10,57,5,1,73,63,3
3,6,4,13,5,6,6,73,44,23,6,7,7,16,7,68,5,52,61,43,12,16,0,15,9,0,80,9,1,34,2,0,28,1,4,1,8,16,102,10,92,34,9,0,15,6,19,3,2,92,6,49,8,22,77,2,27,56,14,158,10,9,24,2,2,6,19,2,12,14,53,9,7,2,10,10,13,0,14,123,8,2,14,7,51,10,18,3,5,77,7,25,1,2,0,1,24,8,5,3,22,54,16,13,4,14,12,602,9,1,8,9,20,4,37,9,31,3,3,204,8,1,9,7,10,10,9,162,11,87,91,10,12,19,10,11,2,10,5,3,10,41,17,4,2,1,5,82,51,12,2,9,21,13,22,2,8,83,10,2,17,10,18,2,10,1,0,38,30,6,24,4,26,7,14,39,37,16,8,10,15,11,7,5,0,3,105,16,4,51,8,12,5,10,197,11,1,59,78,2
5,3,1,5,10,13,2,21,7,6,2,20,0,6,7,19,10,48,52,12,9,24,0,10,1,1,19,11,10,8,2,1,14,5,0,16,27,0,53,8,62,14,3,1,4,24,8,5,6,39,6,14,20,10,24,6,31,19,8,165,16,6,11,1,5,1,15,4,7,5,30,12,29,4,1,4,2,9,34,18,7,8,4,3,20,13,43,1,5,21,2,15,1,5,17,0,16,1,5,11,32,70,3,13,3,35,35,266,5,0,1,3,40,49,9,5,54,7,8,46,3,11,12,6,5,4,3,55,2,44,127,32,12,5,6,34,17,11,1,2,13,37,32,2,0,3,3,29,23,4,2,8,14,2,18,4,4,21,5,5,8,3,7,4,6,2,1,38,16,23,1,12,75,3,7,34,15,8,16,6,8,3,6,6,12,2,95,9,11,12,6,8,12,12,48,10,1,83,74,14
4,5,4,10,2,8,12,66,20,27,7,9,10,12,3,89,6,63,54,21,0,15,5,16,5,2,48,50,2,19,1,3,28,4,0,1,8,15,74,9,71,35,7,2,7,9,46,3,2,78,10,63,9,28,68,3,23,67,18,73,6,6,23,0,0,5,4,4,4,27,45,7,6,1,6,20,9,4,10,134,7,22,25,0,42,22,15,0,4,48,10,44,0,9,2,0,16,11,7,8,8,166,19,31,6,5,9,779,6,2,10,3,9,12,24,13,10,0,6,332,3,1,3,10,10,7,7,176,22,127,35,8,6,21,33,7,3,63,3,6,10,20,6,13,4,0,1,56,24,2,4,14,15,13,5,1,10,26,12,0,24,7,17,10,21,0,1,94,51,3,28,5,15,28,8,6,64,18,10,20,46,11,4,2,5,3,88,24,5,54,12,3,1,6,291,10,7,44,256,1
1,5,0,2,4,32,2,8,5,2,0,0,1,1,23,4,10,8,11,8,16,47,1,3,1,0,11,1,7,1,9,2,1,12,4,8,26,2,23,2,12,2,4,3,3,49,2,11,5,35,1,6,28,2,1,17,40,8,7,241,27,3,1,5,8,0,25,1,2,0,6,15,26,3,1,2,0,19,23,7,18,3,2,13,0,2,45,3,1,9,3,1,0,1,9,4,1,0,0,17,53,19,1,5,15,37,63,79,0,0,2,4,77,36,3,1,47,5,3,24,1,6,12,7,0,0,0,26,3,16,112,29,19,1,2,35,13,7,1,0,24,54,61,0,0,4,0,14,5,12,1,0,6,4,39,3,0,5,0,6,3,1,3,1,2,1,0,4,4,23,2,7,67,1,2,30,1,2,18,1,5,1,20,2,6,18,22,0,11,2,1,20,1,15,8,21,1,138,41,21
3,0,0,12,7,15,2,47,8,8,3,6,5,1,11,13,12,16,47,39,25,33,1,13,7,1,27,3,4,9,9,1,5,6,6,3,13,5,33,2,29,12,5,1,0,15,4,34,5,45,3,9,29,6,17,12,78,22,9,408,15,5,8,3,6,1,18,4,5,3,12,23,24,8,2,4,3,8,25,17,13,1,2,6,8,7,35,0,8,13,2,29,1,5,10,2,5,1,4,8,19,27,9,3,9,30,36,286,3,0,0,4,69,20,14,0,16,2,4,83,5,8,6,8,0,2,1,47,5,64,202,17,5,3,14,10,12,15,1,1,13,36,16,0,3,3,1,13,14,17,1,3,16,3,29,5,2,13,4,3,19,2,4,3,7,0,0,24,10,18,2,15,38,4,12,17,13,4,29,4,13,4,30,6,8,3,123,4,12,17,6,9,7,20,31,8,0,82,53,7
7,6,4,7,10,19,3,54,16,7,0,19,2,4,32,92,4,36,59,31,3,10,0,9,6,3,28,50,3,4,1,4,21,1,1,7,7,17,30,21,40,22,2,0,8,41,37,2,0,29,8,65,4,29,115,5,15,26,15,74,18,4,15,1,4,7,15,2,1,22,56,4,20,0,1,4,13,4,10,82,23,11,26,5,66,9,19,2,8,47,3,27,5,7,7,2,19,8,3,8,38,133,13,14,9,13,39,586,2,1,11,7,11,18,8,6,18,2,6,432,0,12,11,14,15,16,10,184,41,55,34,21,10,24,5,38,25,19,3,6,1,10,16,19,0,1,2,48,16,8,13,7,12,10,56,7,11,22,12,1,7,3,9,9,22,0,7,42,59,11,32,1,85,21,3,5,85,6,12,22,15,12,4,3,1,3,71,29,2,144,21,18,0,3,295,1,5,44,124,11
1,1,0,7,23,21,3,42,13,6,1,5,3,1,16,24,19,43,46,13,15,34,2,6,6,3,25,6,7,4,9,2,20,4,7,6,20,3,52,8,27,14,1,2,5,59,4,6,4,34,2,10,35,4,20,13,70,28,8,348,22,2,10,6,3,1,20,1,0,7,30,13,23,4,5,9,2,4,60,19,9,7,7,13,8,4,13,2,3,33,6,11,0,1,4,7,7,4,4,9,46,62,2,6,15,25,17,203,4,0,0,9,50,28,8,5,45,3,5,53,6,3,6,19,1,0,1,133,8,25,75,33,14,4,8,35,15,11,1,1,21,43,16,2,0,3,0,61,37,7,1,3,8,1,29,4,3,12,1,4,14,2,10,0,5,0,1,37,12,7,5,7,45,5,6,28,11,13,17,6,15,3,20,10,18,3,68,6,1,17,6,11,7,19,74,9,1,116,63,10
5,9,2,18,6,14,24,68,62,28,2,17,9,9,21,97,4,80,157,37,6,10,3,18,10,5,35,24,1,24,3,2,32,5,2,6,13,11,69,20,87,26,8,0,12,37,33,4,0,83,8,38,22,20,79,6,32,62,9,107,16,15,18,0,2,7,19,4,15,20,51,7,22,2,15,17,16,4,33,103,30,12,29,9,43,21,33,1,5,62,15,59,3,9,6,0,16,8,16,9,55,162,30,19,16,20,26,750,4,0,5,12,26,36,31,7,93,2,8,259,1,5,10,17,4,7,11,253,19,62,70,15,29,36,23,11,10,14,5,2,9,16,10,7,3,2,4,50,36,4,3,14,17,3,30,7,14,64,24,2,8,4,19,10,44,1,2,65,43,9,33,4,41,38,13,21,63,13,14,15,12,14,11,1,4,8,166,18,2,36,19,32,4,4,238,6,4,50,274,9
1,1,0,14,8,5,8,9,11,10,4,2,3,1,2,10,15,44,19,25,12,15,1,12,3,1,23,2,5,16,2,2,2,9,5,5,17,4,27,2,41,5,4,2,2,23,4,5,2,44,0,6,16,5,14,7,43,36,27,147,6,12,4,5,3,3,18,2,3,0,23,9,12,7,2,5,3,6,12,24,14,8,8,7,5,4,17,0,1,44,2,5,0,1,5,1,30,2,9,3,25,26,2,9,8,13,13,180,4,0,1,0,36,11,9,7,36,1,3,28,2,1,6,1,2,0,1,33,4,43,79,15,6,8,13,20,13,4,3,0,12,13,15,1,0,1,2,84,25,4,0,0,5,2,19,2,1,26,1,2,5,2,4,0,8,3,1,8,7,4,6,4,33,3,12,55,12,9,21,1,3,2,12,4,3,2,87,12,7,18,5,14,5,1,48,7,0,74,36,11
1,0,1,6,14,32,7,9,11,9,2,3,2,1,32,32,3,23,26,16,6,10,0,15,4,1,17,11,1,11,3,0,2,4,4,9,9,0,39,0,32,7,3,2,0,53,5,5,3,29,0,11,8,6,18,14,32,23,3,142,30,2,6,3,8,3,28,1,7,7,7,4,55,0,4,3,9,1,19,14,42,1,1,6,9,1,59,3,4,15,2,4,0,1,15,2,5,2,2,6,60,9,2,3,16,39,41,83,3,0,3,0,29,27,4,3,61,9,4,68,2,8,9,4,2,0,0,22,2,35,56,36,14,8,9,44,29,8,0,0,6,10,33,1,1,7,0,28,7,1,2,3,6,1,72,23,4,20,2,3,14,3,3,1,5,0,0,16,20,10,10,9,87,11,3,27,7,3,8,3,4,0,8,3,4,28,61,3,2,8,3,26,1,4,83,5,0,86,36,15
9,7,10,2,1,10,4,54,9,4,1,16,2,8,16,186,4,36,98,16,6,9,1,6,3,2,6,71,1,12,0,3,43,0,0,5,4,76,32,12,16,73,2,0,17,26,48,2,0,32,7,114,16,68,307,0,7,32,8,33,12,3,42,1,1,18,4,3,3,32,35,1,16,0,6,1,37,3,3,187,12,29,46,5,125,7,19,0,8,11,10,33,7,28,2,0,4,15,2,6,23,251,10,14,0,9,17,542,1,2,20,4,11,14,3,3,21,2,1,791,1,3,2,20,21,11,13,273,32,28,17,9,12,58,4,19,5,32,4,2,0,14,20,24,2,1,1,25,7,5,23,8,6,19,29,4,23,10,23,1,7,37,5,16,22,0,8,77,110,9,36,3,26,35,4,12,150,6,10,35,33,6,4,3,2,7,37,56,2,88,55,10,0,2,369,3,12,34,126,2
3,0,0,3,17,61,1,8,4,5,3,1,0,2,43,6,6,9,21,12,6,8,0,4,1,0,21,8,4,5,0,0,5,3,0,21,7,5,26,2,10,13,3,2,2,143,5,1,0,24,4,24,6,8,14,21,13,5,4,85,65,3,1,1,10,3,76,0,1,6,10,6,30,1,3,3,2,2,16,22,72,3,5,10,14,0,51,8,0,17,3,7,0,0,10,1,8,0,4,23,125,14,0,7,17,56,89,57,1,0,1,2,17,63,3,0,154,1,7,63,2,13,35,2,3,3,0,17,2,21,36,44,41,6,2,108,72,4,0,2,5,7,66,2,0,9,0,15,5,1,1,0,2,1,133,19,2,4,3,1,9,2,2,0,4,0,0,10,12,32,2,4,207,2,2,11,14,5,6,8,6,0,4,2,2,24,36,7,2,16,7,29,3,4,54,7,0,57,18,23
1,1,0,11,15,33,11,28,18,12,3,3,2,5,28,29,8,68,51,36,16,18,1,16,9,2,55,8,7,5,1,3,11,4,3,12,11,6,40,8,49,10,7,2,0,66,7,3,4,83,2,18,15,10,31,8,21,80,25,270,39,5,7,2,2,3,39,1,9,8,9,12,83,0,5,16,1,9,72,29,39,9,14,11,12,10,58,5,5,55,0,29,0,3,24,0,15,3,10,20,46,54,4,12,7,19,78,451,5,0,1,4,42,26,21,14,126,2,9,78,10,18,34,11,1,2,5,92,4,148,114,48,34,12,21,34,20,9,6,0,11,14,46,3,1,2,1,82,23,10,1,8,4,2,37,13,3,32,1,1,21,3,5,1,7,0,0,39,11,11,11,7,109,10,5,41,9,10,21,9,12,5,12,5,6,11,120,8,9,14,7,28,4,10,67,8,2,99,55,18
23,12,2,15,1,3,16,123,60,38,10,20,9,20,2,31,16,158,147,100,33,74,3,21,17,6,71,10,10,30,11,5,65,18,12,4,49,11,179,25,129,10,13,3,24,13,6,10,9,216,5,23,56,7,33,0,152,61,36,448,3,33,43,0,1,6,1,8,15,9,29,22,4,2,10,27,4,13,70,36,7,22,10,4,10,11,8,0,8,92,14,39,3,5,1,9,46,4,7,3,12,150,14,23,2,2,8,922,11,0,1,13,67,7,30,36,11,2,7,82,18,0,4,30,4,2,1,189,6,190,208,3,2,20,47,11,2,47,4,0,21,76,6,6,0,2,5,151,44,10,2,22,26,3,9,0,7,122,7,7,64,3,20,6,43,4,1,76,16,2,14,14,17,10,16,89,20,30,66,4,45,14,30,14,13,7,299,7,16,33,4,4,12,31,74,12,1,335,490,5
3,0,2,1,5,11,2,28,6,3,0,2,0,2,8,94,0,13,19,7,1,5,1,2,2,1,3,25,1,7,0,0,13,3,2,8,3,16,16,5,13,31,2,0,2,33,32,0,1,32,4,47,5,12,91,8,7,10,2,58,17,3,8,1,1,11,12,2,3,12,24,0,18,0,1,1,18,1,4,84,8,9,18,3,48,2,15,2,1,6,4,18,0,12,3,0,4,22,7,5,22,57,5,4,6,11,28,350,2,1,3,0,10,18,7,1,44,0,1,272,4,1,6,8,11,10,11,47,18,21,16,16,8,53,0,14,5,4,0,3,4,11,7,9,0,0,1,12,5,3,1,5,6,10,22,2,13,14,13,0,2,8,2,5,7,0,3,22,47,5,21,1,32,17,7,10,57,3,7,18,13,0,0,1,2,6,43,23,4,48,21,17,1,5,305,6,3,17,43,10
1,2,0,4,0,4,5,21,21,7,2,3,1,6,10,16,2,35,33,16,4,15,0,6,6,0,10,11,2,1,2,6,12,6,0,3,11,5,29,0,30,3,7,0,0,28,9,4,2,35,2,24,4,13,15,3,17,21,4,105,4,2,5,1,1,1,10,1,5,8,10,11,6,1,6,6,3,6,12,36,1,8,7,1,13,1,13,1,1,16,2,15,0,7,3,0,3,2,2,5,10,13,2,5,4,16,29,176,2,0,1,3,10,7,12,1,22,1,5,47,4,7,5,6,1,1,2,43,6,23,34,7,5,7,11,11,3,8,2,0,6,16,5,1,0,2,2,14,11,0,2,3,2,1,18,5,2,17,5,0,3,6,3,6,2,2,1,15,10,8,7,4,24,10,4,19,13,4,9,7,8,5,9,5,2,5,65,12,6,15,1,5,3,11,47,6,0,34,36,5
6,9,1,12,6,11,7,122,16,5,2,8,3,22,15,119,1,59,80,35,6,19,1,14,5,3,22,42,2,6,2,1,65,5,1,4,10,25,80,7,85,50,8,0,7,46,22,5,0,76,1,80,11,32,128,4,19,22,25,110,23,12,40,2,7,10,8,13,6,19,53,10,16,2,4,17,18,4,14,160,16,16,38,9,112,24,16,2,11,32,17,46,3,14,6,0,11,16,7,3,20,181,12,33,12,17,25,868,4,2,9,17,15,17,26,6,46,1,8,439,3,3,12,31,9,24,4,189,18,55,44,27,19,43,11,42,7,33,4,2,5,18,31,8,5,3,2,41,24,8,8,29,21,10,42,4,16,25,16,0,17,21,6,8,17,1,4,78,95,10,37,7,65,27,6,17,95,9,27,32,34,13,7,1,4,9,82,28,1,81,35,20,9,3,353,5,8,39,273,2
4,2,0,21,6,5,7,50,19,11,4,4,1,10,7,25,12,66,15,29,5,28,2,2,6,0,25,16,6,13,0,2,13,7,1,2,15,10,31,5,29,14,3,1,5,9,13,4,1,54,3,21,8,8,28,3,25,33,23,159,6,7,8,2,4,2,7,1,7,10,16,8,13,3,4,4,6,4,19,22,9,6,6,3,21,14,11,0,4,37,3,23,2,4,4,2,11,2,5,2,14,74,10,8,8,13,14,295,3,2,2,6,46,11,12,2,17,4,4,113,5,1,4,8,2,6,3,83,7,41,80,0,4,15,5,12,4,21,1,2,5,14,33,6,1,2,2,52,23,5,0,2,10,4,9,3,5,36,8,0,8,0,5,6,17,1,3,24,31,10,5,5,27,9,12,27,24,8,18,12,5,1,7,2,9,3,155,7,1,37,10,5,2,5,231,8,3,111,42,3
3,3,1,19,0,3,15,78,14,10,2,21,5,8,5,91,5,79,40,46,5,14,3,9,10,7,18,23,3,12,2,5,35,3,1,0,18,12,88,13,91,25,7,0,8,6,11,2,0,156,6,45,18,24,44,1,28,35,4,52,2,19,17,1,2,11,6,4,3,16,30,8,8,0,5,17,5,9,19,95,1,18,9,1,58,15,1,0,11,44,12,42,0,10,1,1,16,8,12,1,7,92,20,21,0,4,5,376,14,3,8,5,20,11,23,6,11,0,7,251,12,1,1,14,10,6,12,118,13,96,58,10,2,30,25,9,4,20,7,2,8,16,1,7,2,0,4,84,23,2,3,11,14,8,8,1,14,48,9,4,19,6,17,5,11,1,0,65,51,2,17,4,9,18,10,9,79,10,13,13,10,8,8,6,8,4,156,18,4,73,28,8,2,6,166,6,10,30,180,2
0,0,0,10,4,27,2,13,13,17,4,7,2,1,8,2,5,26,15,20,14,2,3,4,5,1,15,7,4,12,1,1,2,4,3,8,14,2,30,0,43,5,4,3,0,47,7,3,3,50,2,3,15,7,9,6,30,38,12,198,20,11,4,1,4,0,19,3,5,4,2,15,17,4,4,5,3,4,21,20,7,4,3,6,6,1,16,1,1,34,0,7,2,1,5,2,6,1,5,7,25,22,1,2,14,25,22,90,8,0,1,2,28,6,13,0,29,1,5,29,4,4,6,4,0,5,1,19,1,58,108,20,10,1,13,16,5,5,1,1,14,15,13,0,0,5,0,42,14,5,1,2,2,1,11,6,1,14,1,1,12,1,4,0,8,0,0,17,7,9,5,9,58,2,11,19,8,13,10,5,8,4,7,7,15,4,65,2,5,14,4,17,4,11,31,12,0,74,15,6
6,5,1,4,1,5,4,121,45,22,5,22,1,9,5,154,7,52,134,10,6,29,4,9,5,5,15,43,3,5,4,3,38,8,0,1,9,15,84,18,34,89,1,3,23,4,20,5,1,61,16,59,19,30,136,3,26,26,16,101,2,4,18,0,1,10,3,3,10,19,75,2,11,3,0,8,8,4,22,131,1,26,18,0,24,24,7,0,5,58,5,54,7,16,0,2,16,12,7,1,14,122,21,15,2,7,5,710,2,4,6,10,21,4,17,7,28,3,5,253,6,1,3,12,15,10,5,265,9,49,29,2,1,24,21,5,4,38,2,9,9,18,5,5,2,0,1,54,14,4,6,20,19,9,9,1,17,20,34,3,18,12,5,11,29,0,2,131,59,5,32,3,19,36,6,12,70,11,4,14,18,5,6,6,7,3,147,24,3,90,23,9,5,8,483,7,8,83,161,5
7,5,4,16,4,9,11,102,30,35,4,20,1,13,7,36,8,55,97,20,13,35,3,22,8,5,19,27,0,16,3,2,63,9,1,3,12,20,83,27,130,25,7,5,15,16,20,2,4,122,10,47,36,32,87,1,44,76,11,179,6,8,32,2,2,4,11,16,6,24,58,21,9,2,6,11,5,8,24,98,6,23,14,6,60,27,8,0,6,48,6,72,1,16,10,1,17,5,5,4,25,207,20,16,3,15,10,1206,4,0,3,10,34,12,23,6,16,1,8,427,6,1,6,22,15,13,7,277,9,77,70,9,6,18,27,7,8,23,11,1,4,28,7,11,4,0,3,46,21,2,6,14,25,18,27,2,11,32,12,4,8,12,5,6,31,2,3,110,37,10,19,5,35,12,6,18,73,7,16,15,23,17,14,6,3,1,155,10,2,55,6,3,1,13,124,16,8,69,193,4
